Sector,Count Type,Year,State,Value
RESIDENTIAL,Revenues,2012,TX,15087710
RESIDENTIAL,Revenues,2012,UT,912330
RESIDENTIAL,Revenues,2012,VA,4822893
RESIDENTIAL,Revenues,2012,VT,356325
RESIDENTIAL,Revenues,2012,WA,3028281
RESIDENTIAL,Revenues,2012,WI,2905404
RESIDENTIAL,Revenues,2012,WV,1102691
RESIDENTIAL,Revenues,2012,WY,267506
RESIDENTIAL,Revenues,2012,US,152816809
RESIDENTIAL,Revenues,2011,AK,376005
RESIDENTIAL,Revenues,2011,AL,3661470
RESIDENTIAL,Revenues,2011,AR,1693836
RESIDENTIAL,Revenues,2011,AZ,3666153
RESIDENTIAL,Revenues,2011,CA,13009388
RESIDENTIAL,Revenues,2011,CO,2059155
RESIDENTIAL,Revenues,2011,CT,1353705
RESIDENTIAL,Revenues,2011,DC,256092
RESIDENTIAL,Revenues,2011,DE,620923
RESIDENTIAL,Revenues,2011,FL,13388983
RESIDENTIAL,Revenues,2011,GA,6383601
RESIDENTIAL,Revenues,2011,HI,1015685
RESIDENTIAL,Revenues,2011,IA,1499148
RESIDENTIAL,Revenues,2011,ID,660576
RESIDENTIAL,Revenues,2011,IL,5449544
RESIDENTIAL,Revenues,2011,IN,3410413
RESIDENTIAL,Revenues,2011,KS,1527025
RESIDENTIAL,Revenues,2011,KY,2502968
RESIDENTIAL,Revenues,2011,LA,2869880
RESIDENTIAL,Revenues,2011,MA,2649454
RESIDENTIAL,Revenues,2011,MD,3040791
RESIDENTIAL,Revenues,2011,ME,11394
RESIDENTIAL,Revenues,2011,MI,4621053
RESIDENTIAL,Revenues,2011,MN,2469487
RESIDENTIAL,Revenues,2011,MO,3502911
RESIDENTIAL,Revenues,2011,MS,1966085
RESIDENTIAL,Revenues,2011,MT,479153
RESIDENTIAL,Revenues,2011,NC,5954615
RESIDENTIAL,Revenues,2011,ND,390772
RESIDENTIAL,Revenues,2011,NE,927342
RESIDENTIAL,Revenues,2011,NH,734100
RESIDENTIAL,Revenues,2011,NJ,4331784
RESIDENTIAL,Revenues,2011,NM,755858
RESIDENTIAL,Revenues,2011,NV,1334069
RESIDENTIAL,Revenues,2011,NY,7713041
RESIDENTIAL,Revenues,2011,OH,4503424
RESIDENTIAL,Revenues,2011,OK,2313030
RESIDENTIAL,Revenues,2011,OR,1852603
RESIDENTIAL,Revenues,2011,PA,5836700
RESIDENTIAL,Revenues,2011,RI,444233
RESIDENTIAL,Revenues,2011,SC,3404928
RESIDENTIAL,Revenues,2011,SD,434655
